r-gram,Counts
jal,6506
all,6826
lli,4680
lih,3056
ihn,552
hna,641
naʕ,892
aʕa,3386
ʕas,1404
asu,1177
suh,135
uhj,314
hje,1381
jen,3778
enm,999
nmu,51
mus,177
usa,1224
saɾ,1821
aɾa,9463
ɾab,1514
abe,3252
bek,241
ekl,141
kla,781
lak,2914
aka,7041
kal,3145
alj,1317
lja,1295
lim,427
imu,56
saħ,117
aħa,3865
ħat,895
ato,815
toh,2591
ohl,99
hlu,137
luk,1180
ukj,1286
kje,2092
enn,880
nnu,429
nun,140
unj,154
njo,263
jos,459
osu,225
suw,432
uwa,1872
wal,209
ali,4476
ihj,2240
hja,3064
jab,2229
bej,1169
eja,2845
lij,671
ijo,986
wak,746
aki,3571
kij,3262
ijj,10665
jje,5870
jem,2499
emi,3351
mim,82
saj,661
ajj,2045
jji,387
jin,693
ina,2658
ene,1908
neh,1448
ehi,2542
hij,4543
jja,7663
jaɾ,1102
beh,845
him,349
imm,1049
mma,5220
maj,2995
ajk,1452
jko,193
kok,798
oke,1744
kei,368
eis,441
isɾ,1805
sɾa,1841
ɾaj,3447
aji,4073
jil,1833
ilm,930
lma,1826
maɾ,8853
ɾak,3426
akb,917
kbi,733
biħ,1480
iħa,948
ħal,862
alɡ,526
lɡa,671
ɡaħ,2006
ħaj,1411
ajo,677
joɾ,107
oɾd,230
ɾdo,159
don,281
onw,162
nwe,150
weʕ,531
eʕa,1247
ʕaj,859
ajt,3531
jtu,375
tuk,535
ukt,1011
kta,888
tab,2098
abb,3697
bba,2390
baɖ,4072
aɖi,1498
ɖiħ,574
ajw,303
jwo,235
woa,142
oan,72
anu,2710
nui,114
uis,189
ɾah,1131
ahe,2125
heħ,67
eħe,894
ħeb,125
eba,1285
aɖo,2644
ɖof,111
ofa,361
fan,2272
anɡ,1620
nɡe,406
ɡeɖ,2106
eɖa,788
ɖam,1231
amu,339
sak,2542
kak,3957
kah,2219
heɖ,52
eɖħ,427
ɖħe,873
ħei,39
ein,578
inn,5545
nna,5284
nah,3439
ahi,2436
hin,1387
ink,2137
nki,1926
kih,2119
iht,1390
hta,2018
tan,5188
anb,728
nba,1129
ɖoj,249
oja,1121
jad,608
add,2288
dda,2025
daa,154
aak,751
akt,1681
abt,1367
bto,106
ton,2138
onu,1306
nuw,291
waj,2265
jta,1951
ana,7495
jai,410
ain,736
kit,475
ita,4293
nuk,630
uks,773
ksi,344
sin,4630
ini,2182
nih,5111
ihe,304
ħeh,348
eha,1254
han,1217
ans,738
nsi,273
inb,235
ɖoħ,32
oħu,178
ħud,128
udu,1228
dud,591
udɡ,27
dɡa,712
ɡab,1955
bbi,803
bil,506
ile,830
leʕ,264
ʕaɖ,393
aɖa,2470
ɖat,275
atɾ,348
tɾa,643
ɾaʕ,1879
aʕt,641
ʕta,473
aba,7670
baħ,341
ħaɾ,978
aɾi,7141
ɾih,1658
ɖok,608
okɖ,64
kɖa,306
ɖab,315
bah,2839
aha,5405
nam,4393
ama,9612
ajl,1331
jlu,67
lub,504
ubn,88
bna,556
nan,1308
anʕ,480
nʕa,811
ʕal,1104
ale,3207
lel,1151
ela,1104
lah,1547
ham,1344
amm,2686
aja,3748
jan,5061
jto,953
ohu,1566
huk,1260
ukk,908
kka,2560
ala,5713
ahk,1425
hka,1894
kad,2486
adu,2711
duf,75
ufu,69
fuɾ,185
uɾa,464
ɾat,1034
atk,625
tka,408
kaɖ,1925
aɖɖ,2102
ɖɖa,2557
ɖaw,159
awe,169
tuj,160
uja,641
jaj,1109
ajɾ,1661
jɾo,1234
ɾom,223
oma,1722
maw,344
awʕ,354
wʕa,215
ʕat,243
atj,832
tja,842
ani,3177
nik,3715
ikɖ,128
ajħ,234
jħi,35
ħit,98
tah,2990
ahj,2187
hjo,1202
job,1077
obo,957
bok,993
kem,1748
ema,3855
ihb,761
hba,1298
ɖoe,39
oed,98
edd,1543
dde,1860
dea,333
ean,211
ukm,262
kma,1390
mad,522
adi,965
dit,313
itɾ,339
ɾan,555
nij,1019
ija,2862
jah,2556
ahb,833
bad,1691
ada,3110
dat,578
ati,600
tid,111
idi,1711
dij,798
ams,218
msi,345
nim,2203
imi,1178
mit,669
ito,808
onn,1306
jjo,2258
waw,146
awa,1376
wat,183
atu,769
tua,144
uad,30
ddu,336
dun,214
nja,1392
alt,1216
lta,1980
imf,75
mfa,868
nʕe,79
ʕeb,1055
ebi,1212
iln,40
lnu,33
num,3448
umk,341
mko,330
okm,319
ajs,2220
jsa,931
uka,947
dum,894
umu,1153
sal,1291
iha,2401
hak,1182
ahs,863
hsu,899
suɡ,3417
uɡe,2252
ɡei,80
hko,372
kol,281
oli,1077
ane,980
nej,153
ejj,2258
jok,1349
oko,395
mab,1002
aɖs,65
ɖsi,40
sim,448
ima,2331
jwa,137
kom,186
maħ,1217
ħab,1255
baa,180
aan,176
nus,220
usi,276
nka,1091
ɖaa,414
aab,1038
bbo,799
bob,656
obt,820
bti,708
tik,948
iks,398
haħ,216
aħe,908
ħej,255
joa,229
oaɖ,58
aɖħ,968
ɖħu,397
ħuk,417
ukɖ,93
ɖaɡ,936
aɡa,4305
ɡan,474
nak,1385
ake,3931
ken,6461
eni,7809
ahħ,350
hħu,244
ħul,812
ule,643
leh,1830
ehs,845
ɡeb,44
ɖot,151
ota,735
ɖon,195
nsa,1166
aku,1667
kuk,620
uke,734
ena,2052
nab,2347
akk,4433
kke,4676
ket,541
ett,703
tto,816
tom,868
omm,186
jat,674
ata,4713
tam,3963
mal,4705
ald,475
ldi,78
diɡ,975
iɡɡ,415
ɡɡa,530
ɡaɖ,21
jaɡ,295
ɡaɡ,39
aɡu,1237
ɡul,716
ula,473
akħ,414
kħa,376
abk,420
bka,205
jea,184
eat,49
haj,2696
laɡ,202
ajd,657
jdu,138
udd,452
dal,1299
alu,578
kab,1713
abj,141
bji,9
ako,572
koh,533
ohw,165
hwa,795
waɾ,1092
aɾs,591
ɾse,274
seɖ,37
eɖi,267
ɖin,901
int,2029
nto,2208
toi,75
oin,192
nta,1591
ami,1601
min,538
iho,73
hoɡ,27
oɡɡ,238
ɡɡo,303
ɡol,719
ola,865
lan,363
umt,179
mti,58
ikt,657
kte,1900
tet,1614
eti,855
til,202
len,809
nat,1243
mak,1811
ktu,390
tuħ,42
uħa,107
eka,2593
ldu,61
dus,327
nal,1745
lɡe,185
ikk,1184
kel,2047
elk,259
lku,130
kul,850
ull,1173
imɡ,68
mɡa,133
bal,1046
alk,900
lko,159
okb,224
iħe,90
ħel,836
ele,3167
let,1019
eta,1437
maɖ,532
toe,64
oel,240
ell,3294
lle,3589
etu,54
tun,144
unk,85
nku,237
kut,334
utt,277
ttu,185
tub,373
ube,1237
eki,376
bku,9
liw,193
iwa,373
waʕ,3137
aʕd,3068
ʕdi,2987
dik,575
ika,2373
kas,376
ass,735
ssi,243
sit,3767
taj,1155
ajm,1093
jma,765
mah,1552
haw,187
aww,122
wwe,136
wen,194
nin,983
baɾ,1083
aɾk,610
ɾke,374
laʕ,229
aʕo,642
ʕoh,60
ohk,283
kaw,109
awi,145
wis,81
ist,319
sta,211
abi,1457
bih,458
had,1034
ihd,525
hdu,195
uss,109
sse,850
sem,424
emk,436
mke,1066
keh,600
ehn,221
naɡ,610
ɡaj,438
jis,804
isi,2929
sik,319
ikħ,218
kħu,250
ħub,115
ubb,163
bbu,118
bus,134
ust,34
bte,674
tek,1191
ekk,1403
kku,1013
imk,307
lam,1367
amʕ,155
mʕe,56
ʕel,499
ehk,874
hku,387
iħt,86
ħta,194
uma,2316
toa,448
oaɡ,27
baj,1090
iħj,59
ħja,61
mam,654
amɾ,578
mɾi,604
ihk,1031
olo,395
lob,300
obi,335
bis,752
ise,1470
seh,864
eht,1131
maa,357
aam,181
new,87
ewa,2285
amk,825
olt,330
nuj,291
lla,3228
laj,1890
jku,306
kud,401
uda,1229
daɡ,1180
aɡe,1284
ɡel,1106
elt,1116
tak,4218
kin,2370
nni,2887
joh,893
ohe,210
hel,616
leɡ,316
eɡe,374
ame,364
mej,502
ejs,460
jsi,1138
iti,569
tin,684
naj,1782
ajn,910
jni,195
jak,2723
kba,704
ɖaʕ,336
aʕe,781
ʕew,72
jka,818
jet,699
eto,2330
ukl,455
ljo,302
waa,165
tih,831
nma,2746
miɡ,944
iɡe,867
ɖaj,1755
aju,692
jum,115
umm,1425
mat,2909
akʕ,521
kʕu,63
ʕus,117
usb,84
sba,119
dab,893
baʕ,650
ʕah,1047
hsa,1283
saf,351
afa,1861
faɾ,1157
hbi,381
kaj,2852
jib,332
ibi,400
iħs,1024
ħsi,111
tai,209
inɖ,506
nɖi,688
ħas,356
asi,1129
sid,469
diħ,257
ħaa,239
aaj,248
ɾok,497
okl,71
alo,694
loɾ,21
bat,1705
ate,1627
ten,3295
ind,205
nda,688
ihi,1967
jas,852
jeħ,552
biɖ,573
iɖe,571
ɖen,469
niɡ,204
iɡi,515
ɡid,1867
dih,1198
ihɡ,1114
hɡe,638
eɖe,852
ɖet,410
onk,371
nke,1227
iki,2185
ħak,655
jej,949
ejo,452
wam,520
man,2680
nas,523
ehj,1106
akɡ,614
kɡa,660
ɡaɾ,1422
bke,284
keɾ,232
eɾu,98
ɾub,1216
ben,1267
enk,797
keɡ,530
eɡa,615
ɡad,483
dah,1381
mas,1026
emm,528
nai,183
aij,705
mij,937
lio,9
ioɾ,21
lek,1209
abu,1865
but,434
utɾ,252
ʕaa,174
aaɾ,470
ɾaħ,1637
jaw,253
aje,1236
jel,423
hsi,689
ħes,118
esi,496
jeh,713
ɡea,115
eaw,84
aht,1532
htu,308
tuɡ,196
uɡa,370
aħt,456
ħte,279
ekɡ,111
kɡe,701
ɡen,1000
oha,1252
haɡ,203
buj,138
ujɖ,16
jɖa,204
jlo,822
lok,403
akl,254
kli,96
lit,611
umi,362
leħ,311
eħa,652
jim,1128
inʕ,166
ask,1157
ska,1091
kaɾ,1346
ajʕ,503
jʕe,127
sil,379
ila,588
laħ,654
aħɡ,42
ħɡa,9
atl,378
tle,241
ais,507
tob,608
ohs,168
ikj,830
kja,1282
jaħ,320
aɡi,1573
hoɾ,109
ɾoħ,578
ulm,356
ɖoɾ,46
oɾa,395
aʕi,1025
ʕis,202
isa,2225
san,1454
amf,702
ahf,206
hfo,141
foħ,450
oħa,1154
tke,619
ikɡ,303
aħħ,299
ħħa,416
ɖan,315
mai,141
nit,1077
koħ,48
att,1292
tta,2975
nil,633
ilt,192
ɖɖi,466
ɖih,333
ɖoɡ,56
oɡu,71
ɡuf,283
uff,194
ffu,85
fuh,30
uhe,114
hen,902
hto,1325
tok,937
okk,1025
eln,26
lno,29
nok,166
kai,79
ahʕ,993
hʕo,16
ʕok,239
olk,280
lke,854
ukɡ,475
bak,1925
kuo,4
uoɾ,5
onɾ,82
nɾa,277
ɾas,1030
sul,686
ojj,314
sas,149
jaf,298
duɾ,706
uɾe,645
ɾet,105
onj,318
tow,1406
owa,1825
dio,26
ios,36
oso,523
son,681
mia,207
iat,54
une,91
nek,594
iħħ,134
tem,1226
nno,492
noh,132
hat,368
ɖai,85
nte,959
tei,152
eik,107
noi,62
oij,168
duʕ,245
uʕa,289
ʕaɡ,319
aɡs,153
ɡse,173
sen,1371
sah,1095
ɾik,1404
iku,267
leo,48
eoɡ,8
aks,1299
ksu,1562
uɡn,58
ɡne,55
nei,46
kua,229
uam,84
duo,17
uoɡ,9
ole,429
ohj,378
jam,1374
les,456
esu,368
duj,1131
uab,254
bot,199
anħ,195
nħi,43
ħin,926
kea,625
uaɖ,56
ɖħi,92
imħ,41
mħi,48
mul,352
ulɾ,52
lɾa,323
bia,355
iam,336
tel,741
lea,878
eab,804
