r-gram,Counts
ok,2110
kɔ,6754
ɔm,7383
mɑ̃,5710
ɑ̃s,8332
sm,662
ɑ̃d,10416
dj,4548
jø,7100
øk,2404
kʁ,5249
ʁe,15369
ea,3808
al,15884
le,29527
es,8881
sj,5632
øz,1599
ze,11068
el,13219
la,29082
at,11114
tɛ,15025
ɛʁ,27897
ʁl,13233
et,17721
ɛt,13685
tɛ̃,1431
ɛ̃f,400
fɔ,1224
ɔʁ,10459
ʁm,5333
me,4424
ev,5089
vi,6985
id,8103
di,12628
il,29349
li,6902
ia,4049
av,13347
vɛ,9759
ɛd,4155
de,15073
te,13341
en,3496
nɛ,10530
ɛb,694
bʁ,3369
ʁz,2691
za,9685
as,16095
sy,7672
yʁ,8590
ʁf,1573
fa,3042
sd,2861
də,33496
əl,17831
ab,6423
bi,1779
im,3697
lɛ,6906
ɛs,8833
sp,2831
pʁ,11591
ʁi,14824
əd,5490
øs,1027
sə,14444
əm,7503
mu,765
uv,3472
to,2039
od,2227
əs,12184
yd,3304
ez,13545
zo,2946
ød,2526
ik,7092
kə,9628
ly,8743
ym,2137
mj,888
jɛ,3919
ʁs,9869
sw,2062
wa,20868
ae,3139
fy,2176
øv,777
bɔ,517
ɔn,5227
ne,5192
ed,12753
se,9554
ep,11407
pa,16013
aʁ,24982
ʁa,20502
ʁd,13296
da,5004
ɛk,5997
kl,2447
øa,401
ap,11935
pl,7393
ʁʒ,3116
ʒu,3029
uʁ,13302
ei,4403
ʁn,10291
ny,1931
yi,12307
iɛ̃,247
ɛ̃s,3263
si,10254
ii,813
iy,326
yt,1812
tœ̃,797
œ̃s,802
œ̃m,399
ma,6826
əf,3353
yl,3404
lə,17193
əp,7536
ʁə,6068
je,4989
eʒ,4993
ki,13804
iɛ,1945
ty,8346
yn,5208
tɑ̃,6317
dy,7959
yɑ̃,304
ɑ̃t,9703
tʁ,16989
oz,3968
ek,8621
kɛ,2140
ɛl,19876
ls,4801
oe,426
øf,207
fi,7353
ye,1240
is,14133
sɔ̃,5806
ɔ̃t,6583
su,1815
ud,1776
af,5318
ys,4801
lɛ̃,968
əɡ,1745
ɡɔ̃,201
ɔ̃ʒ,743
əʁ,9161
sɑ̃,6089
ɑ̃b,1688
bl,3509
lt,2497
ɑ̃n,2222
nœ̃,106
sœ,585
œl,420
ll,4607
lj,2693
øe,668
sɛ,11182
kp,304
ʁɛ,9557
kt,1285
am,11907
ad,9813
om,2470
mɛ,9234
bɔ̃,650
ɔ̃p,4634
py,2950
ʁp,3994
ʁo,4357
iz,5489
zd,1129
ʁb,964
bp,70
pɔ,2537
ʁt,9648
fʁ,3084
ʁy,3626
it,10109
tj,1639
dɔ,3596
nɑ̃,1750
yf,775
lɔ̃,1985
ɔ̃l,2520
lœ,5168
œʁ,11912
pɛ,6020
eɛ,833
ɛj,1709
jɑ̃,1615
ɑ̃ɑ̃,232
nø,94
øl,899
ss,1087
zi,4036
ɔ̃s,4379
ɔ̃n,3170
ie,2947
ɔ̃ɛ̃,51
ət,8554
ʁw,4425
az,4400
zj,1820
ɛm,4401
mʒ,582
mi,6466
in,4064
dɑ̃,8024
ɑ̃l,7781
lp,2728
pu,7841
əʒ,4656
an,4912
nj,3704
jp,193
ʁk,5649
ke,689
po,1571
ee,2635
ʁv,4458
vd,249
dø,1399
øɡ,113
ɡʁ,2604
ʁɑ̃,7098
yɡ,241
eo,1317
oʒ,804
yp,2332
pə,355
ti,7378
lf,1599
os,2674
tw,2548
ld,6574
sa,9287
ək,6230
ka,8320
op,1723
zt,259
na,5817
ɔ̃d,6809
ni,4302
mo,1315
ov,1024
iv,4771
vɑ̃,3145
ɑ̃z,1542
zw,198
vo,2837
ol,3233
eɡ,1323
ɑ̃p,2828
pw,2444
ɔ̃z,1022
tu,8318
ul,3860
ɑ̃k,3287
mø,146
vt,299
iʁ,9478
lk,3521
ao,869
ut,4155
oɛ,45
eb,1930
be,1297
iɑ̃,930
zɑ̃,5411
aj,3098
ef,4406
fe,549
kɔ̃,5930
ɔ̃m,944
my,1209
ip,4270
eʁ,5779
em,5481
ʁɛ̃,1418
sɛ̃,2035
ɛ̃k,2823
kj,121
yb,911
ta,9575
jd,825
ɛp,3348
pt,1280
lz,2497
ot,5150
st,6033
sl,827
əb,2347
js,296
if,3610
fə,1299
əz,725
zɔ̃,3021
lɔ,3649
no,2175
aʒ,5550
ʒs,266
ʁʁ,1448
lɑ̃,3145
do,1204
ns,641
tl,2161
ps,205
ʒi,1598
aa,3360
ʒd,736
øi,172
md,1994
yʒ,1363
ʒɛ,1346
vw,4428
iʒ,2303
ʒə,7315
əv,7822
vu,7302
nt,474
nu,4123
us,3423
aœ̃,594
uf,651
fl,1029
bv,31
tp,970
ɛf,1527
fɛ,4636
nɛ̃,246
aʃ,2516
ʃv,132
ve,2861
va,2023
nœ,749
œv,380
vʁ,3619
ts,2156
td,2533
øb,103
fj,648
ja,2308
sk,4378
kɑ̃,2012
eɑ̃,1374
ɑ̃v,2266
oʁ,3653
nd,982
kœ̃,1135
œ̃n,1795
by,1002
eʃ,3699
ʃɑ̃,1723
ky,1153
bd,192
nə,6319
øn,825
lø,549
ln,2937
wɛ̃,2996
ɛ̃d,3855
