r-gram,Counts
gb,177751
bg,158186
gi,105944
ih,131126
hf,96568
ff,42728
fg,66904
ge,27124
eh,85071
hi,100191
ii,87455
ig,120146
ga,81029
ag,82930
gd,64307
dh,44595
he,73779
hc,223332
cc,73547
ci,113208
ib,64301
bi,70776
ic,63615
cg,111745
id,40674
di,38255
da,12039
dg,55263
bh,192709
eg,38466
aa,52717
ai,65989
hb,121913
gf,50330
ah,111537
ha,77693
gg,26925
hg,11689
ac,989
ch,119650
fh,48020
ia,66477
bb,26262
gh,14627
fi,26820
if,16346
gc,124218
cb,58738
ca,12705
ei,17859
hd,42170
ie,36357
ce,20
ad,3607
fa,15628
fe,1342
hh,9203
de,1855
fc,1985
db,255
dd,841
bc,2603
cd,1247
fb,2149
ee,134
be,508
ae,483
ab,170
fd,656
dc,528
ba,256
df,40
bf,73
af,124
bd,167
cf,19
ec,63
ef,4
ea,2
ed,2
eb,1
