r-gram,Counts
ie,22136
eg,37534
ga,155260
ad,55909
dg,107614
aa,11860
ai,101471
ii,140941
ig,170922
gi,143695
id,69107
da,69820
gf,84153
fg,143216
ib,73708
bi,68230
ia,89664
ac,9768
cg,125818
gb,101109
bg,104369
gd,116899
gg,39830
gc,172489
ce,4831
cf,6296
fi,61556
ag,124719
ca,23685
af,48250
ge,40586
ec,6708
bb,8282
bf,20783
ci,75142
ic,42954
cb,13354
eb,10955
ei,9937
di,46799
cd,12536
dh,6102
hf,13513
ah,5362
if,36073
be,2679
cc,10871
bc,6736
fb,3882
dc,12581
fa,7038
dd,6622
fd,5249
df,14024
db,2095
ch,3693
hc,8348
fc,5772
de,704
ih,2845
fe,1230
ff,1039
ee,1537
ef,5380
bh,2555
eh,1749
fh,529
hi,578
he,11
hb,88
hd,38
ha,260
ae,86
ab,165
gh,41
hh,1
hg,40
bd,1
ba,3
