r-gram,Counts
bcb,69448
cbc,241311
bcc,109426
ccf,166359
cfc,441008
fcc,161911
ccb,102001
ccc,54482
bcf,108330
fcb,122864
cbf,20938
bfc,52898
fcf,199022
cbk,3681
bkc,8481
kcf,44836
cck,32214
ckc,92843
bkf,1031
kfc,15047
ckf,15858
fck,52481
kcb,22496
cfb,49131
fbf,14653
cff,25654
ffc,27326
fbb,5022
bbc,29156
kcc,29237
cbb,50879
bck,29615
bbf,24201
ckk,1713
kkc,1269
ckb,11949
kbc,9329
kck,8053
fbc,37022
bbb,9914
ffb,2778
bbk,3936
bkb,1115
bfb,6164
cfk,2754
fkc,2029
bff,3922
fkb,801
kbf,3548
fff,884
kbb,1392
fbk,3113
kfb,1737
kkf,145
kff,537
fkf,288
bkk,137
kkb,438
bfk,356
kbk,34
ffk,9
kfk,1
fkk,2
