r-gram,Counts
cbu,49337
bub,38428
ubf,24593
bfc,27271
fcu,37849
cuf,14758
ufu,18077
fub,26180
ubb,37267
bbu,38936
bfb,6922
fbb,7158
bbc,45821
bcf,61171
cfb,31867
fbc,27868
bcb,60871
buu,32423
uuf,24721
ufb,20448
cfk,10175
fku,7783
kuf,44761
ufc,68878
fck,79489
ckk,9579
kku,9077
ckf,13674
kfc,15085
cku,83304
uff,18691
ffc,68317
cub,31755
ubc,83219
bck,61690
ckc,102438
kck,52323
kcf,81078
fkf,1596
kfk,2066
fkc,8664
kub,47571
kuu,23597
uub,32485
cbk,19296
bkk,2164
fuk,23314
ukc,73339
kcb,63747
bkc,20226
cfc,85518
fcc,29763
ccb,35163
cbc,90802
fcf,45142
cfu,37377
fbu,25653
fcb,72826
bku,16158
kuc,1452
ucf,1906
buc,1703
uuk,24520
ukk,6764
kkc,8867
bkf,6757
kfu,6913
fuf,16259
fuu,22973
bbf,12462
bff,9398
ubk,18343
cbb,57132
bcc,44896
ccf,29815
fkk,671
kcc,15723
cbf,17959
bfu,15154
ukf,12599
bfk,2509
cff,54175
ckb,11287
kbc,11847
bcu,30929
ffb,5227
buf,27687
bbk,7168
uku,31262
ffu,12274
ubu,12997
fbf,5603
cuk,19219
fbk,3467
kuk,30203
ukb,8040
kbf,637
kff,6140
cck,25408
fff,5540
kcu,663
cuu,3041
buk,34748
ufk,2092
bkb,3271
kfb,5285
bbb,9839
fuc,1069
ffk,2586
kbu,8067
cuc,670
kkb,371
ccc,1271
ucb,1918
kkf,863
fkb,714
kbb,2830
uuu,253
uck,1372
kkk,260
kbk,302
uuc,308
ucc,6
ccu,2
