r-gram,Counts
cck,56551
ckc,204640
kcc,87642
ccf,224857
cfc,543097
fcb,97984
cbc,230279
bcb,49943
bcc,90608
fcf,231782
cbf,24181
bfc,30122
fck,119693
ckk,1866
kkc,1816
kcf,70357
ckf,23719
kfc,23115
cfb,40874
fbc,24622
ccc,61654
ccb,87154
kcb,41816
fcc,190311
bcf,103337
fbk,17111
bkc,17847
kck,26897
ckb,11153
kbc,9942
cff,43991
ffc,43436
cbb,21530
bbc,17282
bck,38237
bbf,3313
fbf,3576
kff,1272
bkb,615
fff,2454
bbk,2339
kfb,1482
bff,995
cfk,2370
fkc,2409
ffb,2630
bfb,1061
bkk,187
kbf,1177
bbb,745
kkf,213
fbb,738
kbb,666
kkb,79
fkb,85
bkf,1855
cbk,907
kbk,147
ffk,192
bfk,69
kfk,154
fkf,236
fkk,55
kkk,34
