r-gram,Counts
ufc,176680
fck,58327
ckc,147890
kcb,26142
cbc,54799
bck,27849
kck,38228
cku,37596
kuk,28908
uku,50974
kuf,53686
ufu,72322
fuk,53849
ukf,6808
kfc,6434
fcf,145861
cfu,169133
fuc,39214
ucb,4995
kcu,31315
cuu,4458
uuf,30476
fuu,40668
uuk,16555
cfc,215785
fcu,84478
cuk,42091
ukc,96660
kcf,115662
bcf,63906
bcc,19119
cck,59786
kcc,52634
cub,25941
ubb,9454
bbc,8823
fcc,121101
ccf,100357
fuf,97657
ufb,20703
fbc,20136
cfb,31024
fbu,9651
buf,35573
fcb,49035
ckb,8419
kbf,7959
bfc,38087
cbu,34915
bub,14240
ubu,45357
kub,16452
ubf,16843
bfu,22114
fub,59500
ubc,53153
cbf,20317
cuf,69202
uck,18756
ucf,27781
kuu,1866
fbk,9485
bkc,7365
buu,10791
bku,9034
ckf,8201
ccu,9897
buk,21020
cff,23844
ffc,21817
cfk,13781
fkc,10684
bkf,2002
kfu,11451
uff,14451
fbf,13845
bcu,16299
ccc,19897
cbk,7931
ccb,24203
uub,10442
kff,175
ffu,15868
ffb,3034
bff,2421
ucc,1389
cbb,4988
bbu,3796
buc,12352
bcb,18575
bbb,1133
bbf,4683
ufk,2439
fff,1814
bkb,2268
fku,3965
ukk,428
kkc,1382
bfb,901
kbc,8837
fkb,637
fbb,2685
fkf,1346
ubk,1768
ckk,840
ukb,7553
uuu,339
bkk,168
ffk,172
bfk,124
kuc,748
kbb,766
bbk,591
kfk,157
kbu,257
fkk,41
uuc,310
kfb,140
kku,91
kbk,1062
cuc,297
kkb,4
