r-gram,Counts
bcbc,36439
cbcb,38210
cbcc,66374
bccb,15446
ccbc,51424
bcbf,7128
cbfc,38369
bfcc,9352
fccf,92678
ccff,14771
cffc,40811
ffcf,22315
fcfc,208494
cfcb,99325
fcbf,20650
bfcf,18550
cfcf,190309
cfcc,149326
ccfc,127551
fcbc,89259
bccf,34864
fcff,16368
fccc,17425
cccf,15618
fcck,22558
cckc,36159
ckcf,53201
kcfc,45250
cfck,27229
fckc,36374
ckcb,32775
kcbf,7148
bfck,5848
kcbc,24330
cbcf,81616
bcfc,84894
cbck,15251
bckc,19185
fccb,39438
ccbf,11148
cbff,4607
bffc,4550
cccb,7986
ffcc,13329
bcff,6793
cffb,939
ffbc,856
fbcf,6633
ffcb,9587
ckcc,5684
kcck,241
bfcb,9185
bcfb,2783
cfbc,11708
fbcc,1767
bccc,11044
cfff,3119
fffc,3449
ffck,3647
ckck,9372
kckc,9314
kcff,6937
cccc,1391
ffbb,142
fbbb,85
bbbc,567
bbcf,6072
bcck,8790
ffff,192
fffb,50
fcbb,8268
cbbc,12028
kccb,2355
ccck,4878
kccf,3075
fcfb,6499
fbcb,4075
cbfb,3098
bfbf,1269
fbfc,2761
fbck,1405
ccfb,3912
cfbb,744
bbcb,3393
bfbc,1312
kcbb,1298
ccbb,2653
bcbb,2166
cbbf,1859
bbff,178
fckf,194
ckfc,371
kfcf,187
bbck,2637
fbbc,1336
bbcc,1830
cbbb,498
bbfc,1792
cfbf,1756
fbfb,112
kcfb,1019
bfbb,676
fbbf,142
cckf,175
fbff,241
bckb,67
ckbc,387
kbcc,173
fckb,168
kbcf,149
bfff,380
kfck,12
ckff,68
kffc,68
kfcc,92
ffbf,88
kbcb,54
bffb,97
cckb,133
ckbb,1
kbbc,1
kckb,34
kfcb,80
bckf,52
bbbb,7
kbck,11
bbfb,47
ckbf,14
kbfc,13
bbbf,16
kckf,24
kccc,13
ccfk,1
cfkc,1
fkcb,1
cfbk,5
fbkc,5
bkcf,5
ckfb,6
kfbf,1
kfbc,4
kfbb,1
kbff,1
