r-gram,Counts
fcc,37716
ccb,44225
cbc,86365
bcf,13722
cfc,85589
fcb,17652
cbb,19632
bbc,18878
bcb,35299
fcf,38273
ccf,38856
bcc,40536
cck,14899
ckc,40272
kcb,12542
bck,22625
ckb,3529
kbc,2198
kcf,6618
ckf,1305
kfc,1273
bbf,1416
bfc,6598
kbb,1108
cfb,9141
fbb,2221
kbf,163
fbc,4741
kcc,19728
kck,5977
bbb,5963
bfb,209
cbf,2870
fbf,2369
ccc,1092
cff,2187
ffc,2106
bbk,2667
bkc,3714
fck,1926
fbk,147
ckk,321
kkc,326
kbk,300
cbk,851
kfb,38
bkb,240
cfk,552
fkc,554
ffb,90
bff,9
bfk,2
bkf,6
bkk,5
fff,2
