r-gram,Counts
fck,48851
ckb,1480
kbf,635
bfc,24673
fcc,275052
ccf,322894
cfc,518003
cck,79541
ckc,145845
kcc,98353
ccc,117554
ccb,145109
cbc,238374
bcc,174139
kcb,26392
bcb,27138
cbb,12625
bbc,11681
fcf,176959
cfb,27767
fbc,21385
bck,16335
bcf,54558
fcb,79132
cbf,25469
cff,28813
ffc,35504
kck,5226
bbb,1351
kcf,26188
cfk,6016
fkc,6902
fbf,5926
bff,9556
ffb,2007
fbb,1976
ckf,1912
kfc,1813
fff,3610
fbk,1224
bkc,2683
kbc,731
kbb,142
ffk,891
bbf,2908
ckk,716
kkc,729
kfk,18
cbk,1303
bfb,674
fkb,28
kfb,63
fkk,15
bfk,35
fkf,15
bkb,4
bbk,154
kff,33
kkb,2
kbk,6
