r-gram,Counts
hc,141047
cb,56798
bg,92988
gb,27666
bh,59834
hd,139065
dh,143323
cd,70860
dg,137009
ga,77352
ad,63385
di,64597
ib,13314
gd,85888
gh,84963
ch,43982
hf,132762
fg,52944
gc,78621
gi,11625
if,41066
fb,28317
da,40906
ai,49942
ia,39429
ah,63296
hg,11463
he,14367
eh,33249
de,6240
ei,13000
id,24668
cf,4232
gg,86516
fc,10711
ab,13356
ge,11478
eg,14660
gf,60151
fh,73359
fa,26939
df,18669
fi,38137
ag,45575
dd,35827
ig,21516
fd,51871
bi,21410
ff,4301
fe,8049
hb,31670
ae,9885
ci,47394
aa,10155
db,15136
ic,67051
cg,61589
ha,67624
ca,31787
dc,10081
cc,10623
ce,7773
ih,60379
hi,24388
af,21813
bf,11515
ie,3070
hh,9401
ii,10424
ac,16789
bd,224
ef,119
ba,4
be,166
bc,116
bb,21
