r-gram,Counts
cg,131826
ga,114689
ai,84562
ia,73462
ad,124289
di,55042
ic,62351
ca,28803
aa,29668
id,61596
da,85634
ie,63512
eh,20420
hi,17914
ib,57790
bi,79689
ac,6381
gb,96505
ig,93197
ge,75436
eg,115484
gc,130385
gg,36409
bh,24749
ag,85259
gi,88308
ec,9372
af,18485
fi,36124
dg,116617
cc,9198
ci,55026
eb,19787
be,40565
gd,96848
ei,26577
bg,39910
cb,19921
dd,35112
ii,73888
ee,12254
bf,15227
fg,69202
dh,43043
hc,23417
hd,28289
ha,16852
bc,9489
dc,16359
if,27310
gf,55075
bb,7868
fd,4606
ce,5388
fa,6755
df,6344
he,11231
cd,8312
fh,8245
hg,5751
ef,6956
hb,9616
ih,4024
hf,4748
ah,7112
ch,10225
fc,3062
fb,5365
fe,2101
ff,406
de,324
ba,25
ea,7
cf,1315
ae,46
db,578
ab,93
bd,1
