r-gram,Counts
bub,16011
ubu,33138
buu,45047
uuf,59797
ufu,54699
fuu,63963
uub,41123
uuc,13190
ucb,29089
cbc,102935
bcf,83097
cfc,159622
fcb,77739
bcc,36563
ccf,54380
cbf,15555
bfc,35395
fcf,132737
fcc,48586
ccb,27333
cbk,3212
bkc,3466
kcf,27777
cck,12297
ckc,33804
cfu,140434
fuf,66285
ufc,86253
ubk,469
bkf,1031
kfu,5101
fub,45125
uuk,14067
ukf,3343
kfc,9946
fck,38551
kcb,12592
cbu,46330
buc,19685
bcb,53437
cku,28372
kuf,17059
fuk,13930
ukc,18188
fuc,39158
ucf,45748
ccc,9521
cfb,27804
fbf,14653
ckf,12515
cff,14302
ffu,10724
uff,11352
ffc,16602
fbb,5022
bbu,14227
fcu,10204
cuc,5230
ucc,3983
ubc,58908
kcc,7432
cbb,32158
bbc,14929
bku,5015
kuc,8735
uku,12479
bck,21985
kuu,10219
ubb,18721
bbf,24201
bfu,17503
ubf,5383
buk,7630
ckk,1282
kkc,577
buf,25233
kub,9904
ccu,2554
cuu,8948
ckb,8123
kbu,3657
kck,6335
fbc,20769
bbb,9914
fbu,16253
uck,4928
cuf,6434
kcu,2851
ufb,21327
bcu,8131
uuu,8806
ffb,2778
cub,4456
bbk,3936
bkb,1115
bfb,6164
kuk,1718
ukb,3826
cfk,1577
fkc,952
bff,3922
ufk,1177
fkb,801
kbc,5672
ukk,431
fku,1077
cuk,922
kbf,3548
fff,884
kbb,1392
fbk,3113
kfb,1737
kkf,145
kff,537
fkf,288
bkk,137
kku,692
ucu,2250
kkb,438
bfk,356
kbk,34
ffk,9
kfk,1
fkk,2
