r-gram,Counts
coc,238804
oco,73990
occ,95349
cco,116354
ccf,70357
cfc,158047
fcc,91218
ccc,67256
ocf,63274
cff,38653
ffc,34504
fcm,35631
cmc,123149
mcc,60926
ccm,60782
mco,42796
cof,64631
ofc,37214
fco,75322
cfo,9223
foc,35830
ofo,9193
fof,4702
fcf,46936
mcf,27154
ocm,50454
cmf,30408
mff,7105
fff,8826
mfc,19342
ofm,12217
fmf,4380
mfo,5024
mcm,9725
off,11147
ffo,18014
fmc,16552
ffm,4387
coo,4317
ooc,5002
cmm,129
mmc,149
cfm,1798
mfm,3323
foo,881
cmo,2905
moc,3431
com,711
omc,751
fom,41
fmo,772
oof,226
mof,212
ooo,56
moo,34
fmm,21
oom,4
mom,1
omf,5
omo,1
mmf,1
