r-gram,Counts
fcf,50916
cfc,177956
fcu,88150
cuf,49388
ufc,91217
cub,23035
ubu,11997
buc,22777
ucb,42397
cbu,37470
buu,17780
uuf,48703
fck,79974
ckc,115078
kcb,31355
cbc,93002
bcu,75335
fcc,101103
cck,35699
ckb,7902
kbc,11479
cuc,51735
ucf,119146
cff,49769
ffc,49870
bcc,30010
ccf,111863
cfu,123116
fuu,69485
uub,38883
ubc,66527
fcb,22328
ufu,31420
fuc,49785
cuu,45958
uuk,20039
ukf,6470
kfb,2338
fbu,19341
fuk,25466
ukb,5581
ffu,14312
uuc,38359
buk,10529
uku,14560
kuu,12761
uuu,27069
buf,12011
kcf,61259
bcf,27423
ccb,37982
ukc,49922
fub,12189
cuk,17929
bcb,16125
fuf,24945
ufb,10427
bub,7837
bck,37080
kcu,22644
kcc,52883
kub,9452
ckf,9697
kff,1587
cku,35733
kuf,14228
fff,1809
kfc,8620
uck,10454
ubf,8701
bfc,14807
cbb,5019
bbc,7146
kck,5210
cfk,5216
fkb,364
fkc,6526
ccc,9010
cfb,14550
cbf,13858
bff,621
bfu,8303
kuc,12805
uff,14443
ubb,3538
ffk,511
bfb,542
ucc,3463
kuk,2570
fbc,7819
fbf,689
kbf,1378
bbf,1263
kfu,4719
kbb,880
ccu,1915
fbk,865
bkc,1821
ffb,1727
bbb,1005
bbu,1896
cbk,838
ufk,1768
fkf,974
ubk,633
kbu,230
fku,1280
bfk,1616
fbb,870
bkf,156
kfk,33
bku,241
bkb,120
ckk,7
kkc,5
bbk,2
kbk,1
kkb,1
bkk,1
ucu,1
kku,2
