r-gram,Counts
kck,25911
ckc,63231
kcf,46940
cfu,54719
fuc,18736
uck,8863
ckk,9368
kkf,2259
kfc,23968
fck,50546
kkc,7268
cff,33361
fff,5588
ffc,28632
fcb,73351
cbk,50122
bkc,49252
cfc,154965
fcc,68326
cck,22762
kcb,36589
cbf,27067
bff,6479
fcf,86915
cbb,16766
bbc,15322
bcf,54261
fuk,14245
ukb,2621
kbb,3012
bbu,4579
bub,12593
ubu,13064
ubc,47837
bcb,41249
cbc,101506
bcc,44289
ccc,16800
ccf,62890
fub,22941
buu,7769
uuc,5549
ucf,26782
ckb,21023
kbk,3333
bcu,24369
cub,30322
ccb,52004
kbf,11842
bfc,36712
bfb,2419
fbf,6233
bck,26729
bbk,3566
bfu,8908
fuf,39315
ufc,84096
cuc,13646
ucb,20741
ckf,21183
fcu,49235
cuk,12614
buf,18225
kcc,25167
uff,9351
cfk,13719
fkc,12720
cbu,28473
ubk,13968
fkf,4582
kcu,23009
cuf,37475
kbu,2448
fbc,19485
bku,17085
kuk,6178
uku,5283
kuf,17599
ufb,7053
cku,20006
kuc,12382
ffb,3828
fbk,3773
ufk,7139
ufu,19300
fuu,17102
fkk,2518
fku,4360
cfb,21024
kub,10696
ukk,2039
kku,5423
ffk,774
bkk,1999
kkk,844
ukc,25144
kkb,974
kbc,6747
fkb,1506
bkf,5168
ukf,6618
kff,1853
uub,12870
ubf,11042
ffu,17810
uuf,14325
ccu,2778
fbu,4654
buk,5361
kuu,5302
cuu,5878
uuk,3307
buc,9270
bkb,1258
kfu,11602
kfb,2073
fbb,2252
bbb,883
bbf,2074
bfk,3740
ubb,3511
ucc,2652
uuu,807
kfk,314
ucu,545
