r-gram,Counts
cfc,212788
fcc,101177
cck,33734
ckf,6347
kfu,3407
fuc,31865
uck,11686
ckc,89038
kck,11999
kcc,35032
ccf,107715
cff,15521
ffu,6853
fub,21952
ubc,84926
bcu,41001
cuu,29695
uuc,14567
cku,42648
kuu,20583
uuk,18828
ukc,38472
kcf,32449
fcf,112754
cfu,113828
fuu,50446
uub,34037
bcc,42056
fcu,97005
cuk,12477
uku,22215
kub,13820
ubu,27229
buf,24625
uff,4753
fff,422
uuu,11061
uuf,62952
ufc,173943
ccu,7005
ucf,62288
buu,29660
bcb,29640
cbk,5063
bkc,8566
kcb,22368
cbu,51967
bub,15456
ubk,2419
kuk,4023
ccc,14446
fuf,51919
cfb,22797
fbu,13572
buk,8687
kuf,21267
cuf,76100
ufu,43345
fcb,43833
cbb,10577
bbc,14724
bcf,53736
kuc,11484
cuc,23213
cfk,4008
fku,2089
cub,42235
kcu,38709
ucb,26661
cbc,76750
fck,68521
ckb,6508
kbf,2048
bfc,18228
ubb,5356
ccb,33841
kbu,3932
buc,23536
bku,3249
kfc,5094
kbk,304
bck,19733
fuk,21469
bbu,5264
ufb,12965
fbc,8468
ubf,7570
bfu,10218
fbb,4956
kbb,1209
bbb,1382
ukb,1991
cbf,11986
ffc,13237
fbk,4072
bfb,800
fkc,3887
fbf,6763
ucc,4030
bbk,658
ufk,1857
ukf,2396
kbc,1298
bbf,1452
bfk,74
kfk,11
bff,499
ckk,1132
kkc,594
kff,252
kfb,385
kku,976
bkb,275
ffb,884
ukk,410
bkf,398
ffk,51
fkb,17
fkf,7
bkk,28
fkk,1
kkf,1
