r-gram,Counts
coc,156734
ocm,106347
cmc,336832
mcc,90295
cco,41071
occ,40203
ccm,102683
mcf,133991
cfc,177412
fcf,89366
fcm,85247
cmf,115907
mff,40545
fff,36172
ffm,56610
fmc,155269
cfm,26981
mcm,191332
cmo,15997
moc,16274
mfm,84249
cof,48580
off,22161
ffc,65861
ffo,16515
foc,53091
oco,30113
ocf,52109
fco,40397
cff,76280
ofm,39923
mco,96515
fmf,38956
fcc,48198
ccf,34942
cmm,16873
mmc,18100
mmf,8740
fmm,10072
mfo,24371
ofc,4416
ofo,6061
mfc,15519
mmm,53
cfo,29735
fof,20451
fom,1473
omf,1081
mof,3177
coo,1307
oof,353
foo,1667
ooc,2673
ccc,3258
fmo,3466
com,1476
mom,80
omc,1933
mmo,109
moo,55
omo,14
oom,3
omm,4
ooo,2
