r-gram,Counts
fbc,14594
bcu,17468
cuk,11501
ukc,36777
kcu,33854
cub,19446
ubu,6534
buk,7594
uku,12174
kuf,23268
ufc,67096
fcb,48072
cbu,45643
buc,21235
ucf,38225
cfk,20319
fkc,20945
cuf,39079
fck,52399
ckc,89950
kcf,55472
cfc,126342
buu,13803
uub,11928
ubc,37686
bcf,26631
fcu,31561
cuc,14978
ucc,8532
ccf,58723
fkf,1608
kfc,12554
cfu,64744
fuc,27059
fkk,505
kkc,4895
bck,30530
cku,39985
kuc,15026
ucb,14868
cbc,42346
bcb,5762
fcf,62872
cff,22068
ffc,23166
bcc,20297
kuk,8146
kck,23205
kcc,35260
ccb,22317
cuu,2032
fcc,42073
kcb,15509
ufu,19842
uck,15813
buf,8248
cck,24751
fku,7279
kub,14166
fuf,23538
fuu,16820
uuf,17503
uff,12837
kuu,4699
ufk,7655
uuc,2922
ukf,3996
ufb,4206
ucu,3782
fub,7157
cbk,8933
bkc,10733
ckk,4193
ubf,3931
bff,407
ffu,9709
cfb,8450
ccc,4220
bku,3896
fuk,23640
uuk,5001
ckf,10622
cbb,2428
bbk,174
cbf,7178
bfc,7819
ukb,836
kbu,237
bub,2310
ckb,1947
kbc,2388
kff,289
ubk,5355
bkb,62
kku,1971
kfu,2232
ffb,1622
kfb,1033
fff,5372
bfk,1076
bbc,3674
bfb,560
bfu,1687
ubb,1501
ffk,1104
fbk,313
bkk,175
ukk,2099
bbu,272
kfk,484
fbu,504
ccu,371
bbf,206
uuu,82
fbb,335
bkf,297
kbk,388
kbf,108
fkb,301
kkf,69
kbb,62
kkb,37
bbb,30
fbf,126
kkk,10
