r-gram,Counts
umc,159338
mcc,97853
ccm,93140
cmu,141281
muc,48505
ucm,52883
cmc,195119
mcu,73968
cum,52117
mcm,128822
umf,7647
mfu,6694
fuu,20772
uum,62489
mco,39721
coc,104868
ocm,64056
mum,78702
umu,87443
muo,39792
uou,44144
oum,42560
ccu,1703
mcf,40397
cfc,57355
fcu,20385
cuf,16633
ufm,5230
fmu,10209
muu,53384
uuf,16549
ufu,25773
uuo,24180
uoc,82640
oco,63648
com,8176
omu,5196
cco,54421
coo,6710
ooc,6652
cmf,14816
fum,23575
ufc,40748
fcm,29566
ocf,31624
cfu,30940
cof,12806
ofu,6604
ccf,15132
fco,24515
uco,22798
cou,72543
ouo,30581
uof,7087
cfm,8678
fmo,773
moc,8672
ouu,23731
occ,32010
cmm,7280
mmf,117
fuo,14556
umm,2568
mmu,5070
mfm,7616
fmc,15261
uoo,2426
ouf,20071
ouc,16381
muf,28816
fcc,33644
fuc,10121
fcf,6206
cmo,9971
mfc,5622
ccc,4262
cuc,7913
ucf,13779
cuo,29318
ocu,22685
cuu,13223
uuu,5056
fmm,410
mff,1414
ffc,2812
ffm,2202
cfo,7214
foc,11191
umo,2448
mou,4177
ofc,7779
uff,3369
fuf,4505
uuc,7892
ofo,4674
fou,9180
oou,3280
ufo,11454
mmc,5111
omc,5933
ofm,3614
mfo,2028
mof,320
uom,2130
ffo,1271
fof,4357
cff,2951
ffu,3518
fom,991
ucc,889
off,2069
fff,744
ucu,463
mmm,21
oof,170
mmo,39
foo,922
omm,79
omf,107
omo,48
fmf,687
mom,66
moo,44
