r-gram,Counts
bfc,46849
fcc,180687
ccb,34353
cbc,112301
bcb,48116
cbu,22202
buu,3792
uub,9316
ubc,40181
bcc,58935
ccf,205105
cfc,413568
fcb,77826
buf,19065
ufc,139150
fcf,301903
fcu,62875
cub,12109
bcf,69540
buc,7448
ucf,52521
cff,30276
ffc,23813
cfu,132951
fub,27078
bub,9128
ubu,9844
cbf,20748
fuc,50397
fuf,90691
uff,5402
ffu,11875
ubf,4718
bfu,18404
fuu,42281
bcu,16664
cfb,52274
fbf,38732
ubb,2888
bbb,6303
bbc,15347
fbb,7629
ufu,47230
cbb,14771
bbf,6213
uuf,40477
ccc,11784
cuc,2151
fbc,25426
cuf,59573
ucb,9725
cuu,7003
uuu,3209
ufb,18024
bbu,3728
ccu,1114
ucc,876
fbu,3659
bff,2004
uuc,3283
bfb,3154
ffb,1994
ucu,157
fck,89
ckc,89
kcc,74
fff,307
fuk,13
ukc,13
kcu,26
kcb,2
