r-gram,Counts
af,22351
fg,129354
ga,169395
ai,108897
ig,42975
gd,108334
di,54819
ic,88224
ci,38192
ih,23576
ha,75073
ag,155526
gi,60873
ii,59114
ia,83109
gc,127460
cg,160237
dg,55628
gg,62637
ch,53365
hd,52220
dh,101581
hc,66546
ib,61537
bf,3457
fh,76065
hf,116178
bi,68674
gf,87694
fi,82750
if,75521
gb,79360
bg,86939
ah,78183
ac,8684
cb,16805
bh,47018
ca,25900
ba,3373
cc,11540
hi,23991
id,63254
ff,29652
fc,10744
dd,2806
fa,11516
df,5440
da,14631
aa,12897
dc,2478
hb,43323
bb,6265
fd,2358
cf,7265
hg,7279
cd,5919
bc,3548
fb,5119
ab,5042
gh,4822
db,3350
ad,4315
bd,1527
hh,1602
