r-gram,Counts
ckc,589801
kck,329096
kcc,101096
cck,142044
kcf,169248
cfb,68286
fbf,36226
bfb,17997
fbk,35128
bkc,152583
bfc,97707
fck,139806
cfc,209602
fcc,64207
ccf,35167
fcb,52678
cbc,121394
bck,60747
ccb,27035
cbf,35821
kcb,142944
ccc,13074
bcf,22856
fbc,5751
ckb,81893
kbk,43029
bkb,15505
fcf,50617
cbk,64976
bcb,27166
kbf,28990
bcc,38943
kbc,12681
fbb,9178
bbf,14667
kbb,12698
bbk,24955
cbb,27632
bbc,9886
bbb,1963
