r-gram,Counts
kcu,57571
cuc,14631
ucf,14802
cfc,112981
fcu,33851
cuf,35440
ufu,28026
fuf,18051
ufc,70282
fcf,31240
cfb,24879
fbc,22095
bcf,35970
cfu,49222
fuc,5848
cff,6744
ffk,438
fkc,22334
fck,67454
cku,75027
kuf,36764
ckc,155171
kck,56387
ckf,7220
kfc,8584
kuk,20544
ukb,3480
kbu,2179
buf,11574
fuk,24802
kbc,8537
bck,36656
kcb,40167
cbc,60985
kcf,74499
ukc,89549
kcc,73124
ccf,61413
fuu,23102
uuf,26916
bcc,34769
cfk,24098
ckb,8694
kbf,1420
bfu,2464
buk,16085
uku,21738
cck,76615
kuu,29448
uuk,26955
fcc,59070
kuc,8150
fcb,16341
ccb,28872
fkb,1251
kbk,1821
bkc,20708
fub,12232
ubk,3780
uuc,12015
uck,20444
kfb,383
bfc,9787
bcu,24546
ccc,26222
bcb,13040
cbk,12425
bku,5052
ufk,9238
fku,8310
cuk,33457
bfk,638
kub,18893
ubu,13014
ubc,49192
ufb,18340
fbu,12748
bub,7464
ubb,1038
bbk,1436
ukk,3601
kkc,13985
cub,16046
cuu,16551
uub,16794
ubf,4405
ucb,8585
cbf,6296
fbf,1296
cbb,4906
bbf,492
bbu,1649
cbu,22393
fkf,384
fbk,7590
buu,13579
uuu,3938
ffc,6322
bbc,4173
ckk,11444
kkb,225
kku,3672
buc,3281
kfu,2089
fbb,1578
fkk,2456
kfk,323
ffu,2234
ukf,3475
bfb,964
ccu,157
ucc,94
uff,2859
bkf,236
kbb,228
bkk,521
bff,56
ffb,741
bkb,535
kkk,148
kff,76
fff,90
bbb,153
kkf,140
