r-gram,Counts
knɪ,48
nɪh,30
ɪha,48
rod,794
odo,253
doβ,253
oβo,854
βod,192
odu,313
isu,968
sus,850
usa,456
xrɪ,599
rɪs,949
ɪst,995
sta,1572
sɪn,381
ɪna,330
daβ,363
aβɪ,578
βɪd,348
ɪdo,87
βoh,372
oho,4655
aβr,75
βra,88
raa,75
aam,76
amo,163
moβ,286
por,186
oro,1036
odɪ,1296
dɪβ,370
isa,62
saa,20
aak,20
aka,233
jak,1905
ako,887
koβ,171
oβa,429
kof,21
jud,128
udu,202
bra,534
rat,422
ati,129
tiβ,123
joh,1581
uda,34
dɪf,106
far,107
arɛ,77
rɛs,374
ɛsa,105
zar,170
aru,50
βit,1551
tam,164
ama,105
mar,169
arɪ,322
jɛs,209
ɛsr,3
sro,3
rom,344
oma,95
ara,219
ram,49
amɪ,726
mɪn,69
nad,227
ada,159
aβa,255
amn,19
mnn,1
nna,22
daf,96
nas,455
aso,21
son,50
ona,129
poh,320
hod,381
sal,162
alm,6
lmo,5
mon,112
βoo,3
ooz,2
oza,13
βid,909
rax,74
axa,31
xaβ,24
oos,1
oβɪ,459
ɪda,193
rut,43
utɪ,226
βɪt,414
ɛss,14
ssɛ,4
sɛj,312
ɛja,164
tsa,312
sar,373
arj,109
rja,453
sol,34
olo,1213
lom,163
omo,231
uri,10
rij,37
ijɛ,187
jɛβ,55
ɛβo,62
βoj,1119
oji,1121
roβ,241
βoa,3
oam,5
aβi,110
βij,332
iju,85
ija,160
asu,134
asa,44
jos,40
osa,38
saf,15
afa,5
fat,3
ata,227
jor,17
ora,99
ozi,30
zij,89
joa,128
oat,2
xaz,1
aza,712
xas,1
jɛz,4
ɛzɛ,3
zɛk,2
ɛki,8
kij,81
man,53
ana,312
ass,4
ssi,4
sij,106
osi,44
jɛx,2
ɛxo,3
xon,10
onj,43
nji,1353
jij,549
pit,116
tʃa,908
ʃas,261
pɛr,1132
ɛrɪ,219
ɪsɛ,113
sɛl,86
ɛlɛ,59
lɛn,263
ɛnɲ,379
nɲa,415
βaβ,221
βɪl,157
ɪlo,280
lon,71
pis,192
isʎ,83
sʎa,100
toh,304
ɛno,214
jix,812
don,43
ala,268
lat,145
atɪ,1502
tɪj,140
ɪji,145
jil,511
ila,210
zor,39
aβɛ,261
βɛʎ,82
ɛʎa,71
aro,364
jut,1080
jɛʎ,6
ɛʎi,76
ʎij,9
akɪ,522
kɪm,165
ɪma,55
bʎi,1
azo,41
sad,54
ado,91
dok,143
oka,213
axɪ,25
xɪm,18
ʎia,2
iaz,2
mat,174
att,166
tta,11
tan,311
osɪ,257
tʃo,5535
ʃol,549
loβ,1133
oβi,1538
βik,476
ika,188
rɪj,1108
jin,194
ino,41
noh,721
ʃtʃ,5202
nɛj,113
ɛji,528
ɪfsʲ,29
pri,27
riz,113
izβ,21
zβɪ,80
βɪʃ,57
ɪʃt,106
tʃɛ,1956
sto,809
tos,130
βɛɛ,191
ɛɛs,359
ɛsj,437
sji,1111
ixa,116
odi,284
diβ,117
ʃot,55
otɪ,305
tɪr,112
ɪrn,86
rna,71
naj,713
ajt,435
jts,125
tsj,992
sja,2751
jat,1301
izd,57
zdβ,450
dβo,792
tal,360
alo,354
tak,532
sko,180
kor,279
atj,46
tji,499
jir,21
ɪju,119
utʃ,1642
ʃɛn,428
ɪos,8
sɪf,54
ɪfo,10
foβ,6
ɛrʃ,209
ɲiʒ,19
βon,534
onɪ,613
ijʃ,416
jʃl,350
ʃlɪ,267
pos,626
ost,1022
stɪ,986
ɪrɛ,102
rɛʒ,22
ɛʒɛ,14
ʒɛn,303
pal,89
utr,28
tro,341
rob,838
obi,500
sβj,361
βja,526
ato,323
dux,384
uxa,332
sɪv,3
iji,238
bud,530
dut,172
tʃɪ,2993
pra,638
raβ,669
βɛd,203
ɛdn,113
dnɪ,240
nɪj,456
xot,331
otj,95
tja,290
atʃ,1099
osl,339
sla,508
laβ,401
ɪtɪ,980
jiβ,332
buf,171
pot,402
ota,95
taj,242
itp,111
tpu,61
pus,182
ust,346
tɪt,166
jaɡ,496
βin,671
pro,1809
dum,170
uma,124
maβ,98
jaβ,367
βɪf,143
ɪfs,54
jom,638
omu,1587
ββi,127
ɛsɛ,102
sɛn,124
ɛnj,624
anh,204
nhɛ,196
hɛl,166
hos,855
osp,836
spo,1028
pod,965
odɛ,187
dɛɲ,164
hla,559
lah,1006
aho,981
hoʎ,337
oʎu,432
ʎut,189
ɪfɛ,2
ɪnu,408
ɪdi,186
bij,30
βzj,122
zja,197
sɛb,218
ɛbɛ,603
ʒin,218
ink,187
nku,57
oju,1025
ijo,43
jod,18
zat,134
ʃal,98
los,441
βro,27
dɪt,430
das,77
asɪ,66
imj,142
mja,464
suz,125
spa,217
pas,281
asɛ,95
ʎud,292
udɛ,566
dɛj,337
zβo,828
hri,310
rix,171
ixi,29
xiβ,41
usɛ,82
ʃop,333
spr,106
aβd,365
βdɪ,186
dɪl,214
