r-gram,Counts
ebted,68
btedɑ,68
ɑsemɑ,702
semɑn,706
emɑnh,93
mɑnhɑ,144
zamin,2801
ɑfari,142
farid,106
vazmi,34
azmin,108
bɑjer,6
tɑrik,148
ɑriki,118
lodʒd,35
odʒdʒ,61
dʒdʒe,158
ɡeref,1387
ereft,1387
roʃan,126
oʃanɑ,77
ʃanɑi,77
beʃav,239
eʃava,176
ʃavad,2085
nikus,33
ikust,30
xodɑr,11
odɑro,2
dɑroʃ,2
ɑroʃa,2
dʒodɑ,123
nɑmid,120
vaʃɑm,3
avval,392
falak,38
alaki,6
bɑʃad,1850
ɑbhɑr,6
bhɑrɑ,5
konad,1499
besɑx,13
esɑxt,13
vɑbhɑ,9
ɑbhɑj,126
bhɑje,213
bɑlɑj,69
ɑlɑje,70
tʃeni,1087
ʃenin,1087
dovvo,156
ovvom,156
jekdʒ,5
ekdʒɑ,5
kdʒɑd,1
dʒɑdʒ,19
ʒɑdʒm,2
ɑdʒma,9
dʒmaʔ,16
xoʃki,47
zɑher,267
ɡarda,599
ardad,326
edʒte,204
dʒtem,161
ʒtemɑ,161
temɑʔ,181
rɑdri,7
ɑdriɑ,7
xadɑɡ,2
adɑɡa,12
dɑɡaf,4
ɑɡafa,11
ɡafat,118
nabɑt,44
abɑtɑ,18
bɑtɑt,17
barvi,9
arviɑ,3
rviɑn,3
viɑna,3
iɑnad,4
alafi,4
biɑvr,5
iɑvrd,2
ɑvrdu,2
derax,320
eraxt,266
mivei,1
movɑf,373
ovɑfe,373
vɑfeq,373
dʒens,12
ɑvard,2304
varda,527
ardak,9
rdake,12
toxma,3
oxmaʃ,2
rujɑn,25
ujɑni,16
jɑnid,18
xadɑd,12
adɑdi,25
dɑdid,22
sevvo,162
evvom,162
najje,24
ajjer,71
jjerh,5
jerhɑ,5
bɑʃan,545
ɑʃand,563
tɑruz,5
konan,1026
onand,1026
barɑj,4661
arɑje,4732
zamɑn,263
amɑnh,26
voruz,9
oruzh,3
ruzhɑ,241
sɑlhɑ,98
dahan,332
ahand,281
bozor,405
ozorɡ,405
aʔzam,5
salta,410
altan,408
ltana,394
tanat,440
asqar,1
vasat,66
asatɑ,10
satɑr,3
atɑre,3
tɑreɡ,44
ɑreɡɑ,54
reɡɑn,58
ɡozɑʃ,319
ozɑʃt,319
tɑsla,1
ɑslat,6
slata,10
latan,21
atana,30
namɑj,1663
amɑja,1588
mɑjan,524
ɑjand,840
aztɑr,1
ztɑri,3
tʃɑhɑ,429
ʃɑhɑr,429
ɑhɑro,78
hɑrom,79
anbuh,14
dʒɑne,299
ʒɑnev,18
ɑneva,18
nevar,18
evarɑ,11
varɑn,306
paran,29
arand,366
rande,107
andeɡ,679
ndeɡɑ,676
deɡɑn,1033
parvɑ,37
arvɑz,459
rvɑzk,1
vɑzko,1
ɑzkon,4
zkona,2
nahne,3
ahneɡ,15
hneɡɑ,5
neɡɑn,46
dʒɑnd,7
ʒɑndɑ,2
ɑndɑr,17
ndɑrɑ,12
dɑrɑn,149
xazan,15
azand,39
zande,74
adʒnɑ,28
dʒnɑs,28
bɑldɑ,13
ɑldɑr,13
rɑber,119
ɑbera,17
berak,26
eraka,19
rakat,23
bɑrva,27
ɑrvar,27
kasir,104
ʃavid,305
dariɑ,400
sɑzid,157
ʃavan,483
avand,701
pandʒ,535
andʒo,51
ndʒom,51
birun,1502
bahɑj,116
ahɑja,198
hɑjam,228
haʃar,36
aʃarɑ,45
ʃarɑt,37
vahiv,6
ahivɑ,6
hivɑn,9
ivɑnɑ,7
vɑnɑt,117
hejvɑ,141
ejvɑn,146
jvɑnɑ,99
ɑnhɑb,26
nhɑbs,2
hɑbsɑ,1
ɑbsɑx,2
bsɑxa,2
sɑxat,84
besur,7
esura,3
surat,144
ʃabih,37
besɑz,170
esɑzi,18
sɑzim,30
mɑhiɑ,24
ɑhiɑn,43
vebhɑ,4
ebhɑj,11
bhɑja,60
tamɑm,2649
amɑmi,2102
arɑti,8
mixaz,12
ixaza,7
hokum,14
okuma,14
kumat,15
mɑjad,1057
rɑbsu,10
ɑbsur,1
bsura,1
barek,250
areka,289
rekat,294
badij,324
adije,334
dijeʃ,332
ijeʃɑ,355
jeʃɑn,692
tasal,138
asall,130
sallo,22
allot,21
namɑi,840
amɑid,500
vahme,46
ɑnɑti,10
konid,766
hamɑn,341
amɑnɑ,87
raxth,36
axthɑ,48
xthɑi,2
dɑdam,159
xorɑk,156
hajɑt,323
ajɑta,29
jɑtas,24
ɑtast,26
hartʃ,362
artʃe,364
sɑxte,541
mɑnɑb,2
ɑnɑba,3
nɑbas,2
ɑbasj,4
basjɑ,16
asjɑr,16
ruzʃa,3
uzʃaʃ,2
zʃaʃa,2
ʃaʃam,9
laʃka,325
aʃkar,326
hafto,121
aftom,121
fɑreq,46
kɑrxu,3
ɑrxud,8
ɑrɑmi,112
ruzha,12
uzhaf,8
zhaft,5
hafta,6
aftam,38
mobɑr,88
obɑra,86
bɑrak,201
taqdi,136
aqdis,125
nemud,4322
zirɑk,159
irɑke,147
xodɑɑ,4
odɑɑf,3
dɑɑfa,2
ɑɑfar,8
pejdɑ,133
ejdɑj,18
jdɑje,18
dɑjeʃ,47
farin,39
arine,69
rineʃ,6
johuh,1860
vɑsem,10
nahɑl,14
sahrɑ,321
hanuz,133
daraz,54
arazm,51
razmi,73
nabud,213
naruj,1
aruji,1
rujid,22
ujide,2
xodɑv,6222
odɑva,6218
dɑvan,6342
ɑvand,5821
bɑrɑn,179
nabɑr,14
abɑrɑ,54
ɑrɑni,30
rɑnid,357
ɑnide,358
vɑdam,2
ɑdami,99
bokon,189
okona,99
barɑm,266
arɑma,458
rɑmad,441
ɑmade,894
sirɑb,40
mikar,390
ikard,389
beser,2
esere,2
sereʃ,37
ereʃt,316
damid,11
nafas,62
zende,449
betar,178
etara,86
taraf,644
maʃre,136
aʃreq,136
reʃte,318
ɑndʒɑ,857
ndʒɑɡ,6
dʒɑɡz,1
ʒɑɡzɑ,1
ɑɡzɑʃ,4
ɡzɑʃa,6
zɑʃat,7
xoʃna,6
oʃnam,5
ʃnamɑ,6
voxuʃ,13
maʔre,118
aʔref,116
ʔrefa,116
refat,116
bedar,8
edarɑ,415
nahri,13
monqa,178
onqas,17
nqase,17
qasem,17
ɡaʃte,307
ʃoʔbe,2
fiʃun,1
havil,7
avile,6
talɑs,6
alɑst,5
ehɑte,67
mikon,1414
ikona,1137
talɑj,74
alɑje,163
morvɑ,8
orvɑr,9
rvɑri,32
vɑrid,12
dʒazʔ,13
dʒejh,6
ʒejhu,6
ejhun,33
hadqa,1
adqal,1
ʃarqi,61
dʒɑri,84
nahrt,1
ahrtʃ,23
hrtʃɑ,2
rtʃɑh,13
forɑt,25
darbɑ,607
arbɑq,9
rɑmhɑ,9
ɑmhɑf,4
mhɑfz,4
hɑfza,6
ɑfzat,6
amraf,64
mrafa,65
rafar,80
afarm,105
farmu,785
armud,786
rmude,392
raxtɑ,94
axtɑn,93
bimom,2
imomɑ,2
momɑn,7
omɑne,7
mɑneʔ,19
ɑneʔa,7
neʔat,7
boxor,304
zanhɑ,10
anhɑr,15
nhɑra,2
hɑran,3
ɑranx,2
ranxo,2
anxor,3
nxori,1
xordi,27
harɑi,140
arɑin,140
rɑine,140
tanhɑ,126
arɑja,240
rɑjaʃ,115
moʔɑv,25
oʔɑve,25
ʔɑven,23
ɑveni,4
esɑza,48
sɑzam,112
nazad,274
azadɑ,28
zadɑd,1
adɑda,39
babia,35
abian,43
biand,47
xɑhad,4152
nahɑd,358
ɑntʃe,965
liken,889
naʃod,255
ɡerɑn,68
mosto,80
ostol,53
stoli,53
ɡardɑ,781
ardɑn,1069
rdɑni,439
dɑnid,556
baxfa,1
axfat,1
dande,4
hɑjaʃ,553
rɑɡer,52
ɑɡere,62
dʒɑja,104
ʒɑjaʃ,97
vandx,11
andxo,9
ndxod,8
dxodɑ,35
refte,650
mɑnɑɑ,3
ɑnɑɑj,1
nɑɑjn,6
ɑɑjna,11
ɑjnas,1
jnast,1
ostox,94
stoxɑ,94
toxɑn,96
oxɑni,5
oxɑnh,76
xɑnhɑ,95
ɑnhɑj,316
nhɑja,67
ɡuʃti,10
azɡuʃ,3
zɡuʃt,2
ɡuʃta,15
uʃtam,3
sabab,633
ɑmide,47
azɑns,7
zɑnsɑ,8
ɑnsɑn,39
pedar,1455
mɑdra,15
ɑdrax,24
draxu,22
raxud,30
karde,2518
pejva,129
ejvas,110
jvast,110
xɑhan,1843
ɑhand,1751
zanaʃ,44
berah,71
erahn,60
rahne,60
budan,1481
udand,2021
xedʒl,4
edʒla,4
dʒlat,6
nadɑʃ,155
adɑʃt,155
dɑʃta,386
ɑʃtan,399
ʃtand,518
hoʃjɑ,9
oʃjɑr,9
ʃjɑrt,1
jɑrta,1
ɑrtar,6
haqiq,74
aqiqa,30
qiqat,31
ɡofte,447
naxor,77
axori,38
xorid,122
mixor,152
ixori,17
xorim,18
lɑken,275
raxti,21
maxor,38
makon,230
akoni,166
mabɑd,278
abɑdɑ,273
bemir,117
emiri,19
mirid,11
ɑjene,52
naxɑh,1389
axɑhi,253
xɑhid,516
balke,1031
midɑn,300
idɑna,136
dɑnad,130
darru,55
arruz,51
rruzi,10
oxori,78
tʃaʃm,342
ʃaʃmɑ,338
aʃmɑn,338
vamɑn,13
amɑna,92
mɑnan,275
ɑnand,826
vaban,24
abana,15
banaz,1
anazr,9
delpa,9
elpaz,2
lpazi,2
pazir,151
dɑneʃ,22
azmiv,2
zmive,3
mivea,21
iveaʃ,21
bexor,101
exord,73
ʃohar,154
uxord,2
ɑnɡɑh,1002
vafah,2
afaha,4
faham,9
ahami,24
hamid,13
amida,7
midan,55
idand,1009
orijɑ,36
rijɑn,67
ijɑna,11
jɑnan,4
barɡh,11
arɡhɑ,15
rɡhɑj,12
ɡhɑje,115
andʒi,144
ndʒir,118
duxte,39
satrh,1
atrhɑ,9
xiʃta,343
iʃtan,343
sɑxta,329
ɑxtan,371
xtand,369
ʃenid,730
enida,268
nidan,473
henɡɑ,313
enɡɑm,313
vazid,12
azida,17
zidan,67
nasim,5
nahɑr,9
mixar,36
ixarɑ,31
xarɑm,79
arɑmi,114
rɑmid,42
hozur,886
penhɑ,124
enhɑn,125
karda,1452
ardan,1845
rdand,1739
rɑndɑ,18
dardɑ,34
ardɑd,52
kodʒɑ,168
hasti,573
ɑvɑza,19
vɑzat,3
nidam,148
tarsɑ,123
arsɑn,141
ɡaʃta,117
aʃtam,21
jɑnam,8
ardam,430
ɑɡɑhɑ,10
ɡɑhɑn,43
ɑhɑni,38
hɑnid,129
ijɑni,12
rɑqda,4
ɑqdaq,3
qdaqa,3
daqan,3
qarin,2
sɑxti,85
xorda,195
ordam,62
tʃekɑ,49
ʃekɑr,72
kardi,258
tʃona,721
ʃonak,721
onake,721
dʒami,1204
ʒamiʔ,1181
malʔu,56
alʔun,56
ʃekam,58
ekama,10
kamat,18
ajjjɑ,454
jjjɑm,454
omrat,9
vaʔad,27
aʔadɑ,23
ʔadɑv,1
adɑva,118
dɑvat,15
zarij,171
arija,194
rijat,229
miɡoz,132
iɡozɑ,41
ɡozɑr,483
ozɑra,214
zɑram,48
kubid,40
pɑʃne,11
besij,674
esijɑ,674
sijɑr,674
afzun,29
rdɑna,130
dɑnam,189
farza,182
arzan,228
rzand,206
zandɑ,162
andɑn,432
zɑjid,204
eʃtij,14
ʃtijɑ,14
tijɑq,14
ohara,55
harat,38
hokmr,59
okmrɑ,59
kmrɑn,59
mrɑni,60
soxan,990
zodʒe,60
rɑʃen,65
ɑʃeni,60
enidi,78
ɡofta,1255
oftam,293
besab,488
esaba,488
tavaz,3
avazz,3
vazzo,3
azzom,1
zzomi,1
zomin,1
bɑrna,2
ɑrnad,16
rnadʒ,6
rɑjat,31
sabze,9
piʃɑn,28
iʃɑni,40
ordat,5
rdatɑ,8
hejni,82
rɑdʒe,112
ɑdʒeʔ,110
ɡardi,849
barɡa,586
arɡaʃ,330
rɡaʃt,331
umɑda,2
mɑdar,344
endeɡ,94
odɑra,3
dɑrax,2
ɑraxt,1
vɑjeʃ,90
ɑjeʃɑ,327
puʃɑn,263
uʃɑni,201
ʃɑnid,229
ɑnɑɑn,1
nɑɑns,1
ɑɑnsɑ,7
ardid,941
rdide,195
derɑz,170
azdra,4
zdrax,3
draxa,8
raxat,15
amini,235
karru,86
arrub,86
rrubi,85
rubiɑ,60
ubiɑn,63
maska,250
askan,228
ʃamʃi,443
amʃir,443
mʃirɑ,7
ʃirɑt,2
irɑta,2
rɑtaʃ,8
ɑtaʃb,2
taʃbɑ,2
aʃbɑr,2
ʃbɑri,3
ɡarde,93
ardeʃ,56
tariq,309
