r-gram,Counts
jæzus,720
krist,702
ristu,569
istus,360
daʋid,59
aʋida,37
abrah,73
braha,73
raham,73
ahama,44
tsilt,86
silts,57
ɡrama,51
ramat,54
amata,39
ahams,21
dzemd,73
zemdi,50
emdin,48
mdina,50
dinaj,249
inaja,358
izaku,8
izaks,4
jekab,69
ekabu,24
ekabs,18
braʎu,39
raʎus,31
faræs,2
aræsu,1
tamar,1
amara,2
maras,1
fares,1
aress,1
esron,1
sronu,1
æsron,2
srons,1
aramu,2
arams,1
amina,10
minad,3
inada,115
nadab,3
adabu,1
adabs,1
nason,3
asonu,2
asons,2
sallm,11
allmo,3
llmon,3
lmonu,1
lmons,1
buooz,3
uoozu,1
rahab,3
ahaba,3
habas,1
uoozs,1
uobæd,4
obædu,1
rutes,1
obæds,1
ceniɲ,122
eniɲu,24
aʋidu,6
eniɲʃ,48
aʋids,16
saluo,15
aluom,15
luomo,13
uomon,13
omonu,1
urija,1
omons,6
ruobo,2
uoboa,2
oboam,2
boamu,1
boams,1
abiju,2
abijs,1
juoza,4
uozaf,2
ozafa,2
zafat,2
afatu,1
afats,1
juora,2
uoram,2
oramu,1
orams,1
uozij,2
oziju,1
ozijs,1
joata,2
oatam,2
atamu,1
atams,2
ahazu,1
ahazs,1
ezehi,2
zehij,2
ehiju,1
ehijs,1
manas,60
anasu,1
anass,1
amonu,1
amons,1
juosi,3
uosij,2
osiju,1
osijs,1
jehon,2
ehoni,2
honij,2
oniju,13
babil,12
abilo,12
bilon,12
ilona,11
lonas,5
ʋerdz,11
erdzi,14
rdzib,18
dziba,79
zibas,45
onijs,1
salat,3
alati,11
latiæ,3
atiæl,3
tiælu,1
tiæls,1
zoruo,3
oruob,4
ruoba,3
uobab,3
obabæ,3
babæl,3
abælu,1
abæls,2
abiud,2
biudu,1
biuds,1
eliak,3
liaki,3
iakim,3
akimu,1
akims,1
azoru,1
azors,1
sadok,2
adoku,1
adoks,1
ahimu,1
ahims,1
eliud,2
liudu,1
liuds,1
æleaz,2
leaza,2
eazar,2
azaru,1
azars,1
matan,2
atanu,6
atans,19
jazæp,40
azæpu,7
marij,67
arija,153
rijas,33
kuras,29
dzimi,26
zimis,26
saukt,51
aukts,26
ʋisas,96
paaud,16
aaudz,13
audze,83
udzes,33
tatad,64
ʋidam,1
tʃetr,143
ʃetrp,20
etrpa,20
trpad,20
rpads,20
padsm,218
adsmi,218
dsmit,218
ʋærdz,3
ærdzi,3
zibai,5
istum,33
dzimʃ,11
zimʃa,11
imʃan,11
mʃanu,3
sader,4
aderi,4
derin,4
erina,28
rinat,37
inata,73
iekam,73
ekams,31
saɡaj,2
aɡaja,9
kuopa,146
izrad,18
zradi,16
radij,107
adija,93
dijas,76
saʋas,215
miesa,212
iesas,154
ieɲem,75
eɲemu,10
ɲemus,5
emusi,5
sʋæta,162
azæps,15
ʋiɲas,72
budam,82
udams,59
taisn,311
aisni,238
isniɡ,118
sniɡs,21
neɡri,41
eɡrib,45
ɡribæ,31
ribæd,21
ibæda,21
bædam,25
ædams,137
ʋiɲai,42
nesla,9
eslaʋ,6
slaʋu,11
tselt,30
ɡribe,56
ribej,48
ibeja,37
slæpæ,8
læpæn,8
æpæni,6
atsta,137
tstat,22
kamer,99
duoma,140
uomaj,77
omaja,54
kuŋɡa,325
eɲɟel,71
ɲɟeli,173
ɟelis,62
parad,168
aradi,132
ʋiɲam,786
sapni,6
satsi,1627
atsid,358
tsida,359
sidam,362
idams,256
nebis,38
ebist,37
bisti,38
istie,51
sties,25
pieɲe,66
eɲemt,10
sieʋu,35
ariju,62
iedzi,57
edzim,19
zemde,22
emdes,3
nuosa,19
uosau,14
osauk,8
sauks,19
auksi,11
ʋarda,198
atpes,8
tpest,8
pesti,68
estis,3
tautu,54
ɡræki,49
rækie,34
ækiem,114
nuoti,265
uotit,26
otits,26
titsi,436
itsis,95
piepi,66
iepil,66
epill,77
pilld,236
illdi,205
lldit,93
lditu,45
dituo,34
ituos,53
kuŋɡs,320
runaj,211
unaji,35
najis,107
tsaur,150
praʋi,206
raʋie,207
aʋiet,104
ʋieti,70
jauna,60
aunaʋ,15
unaʋa,10
ieɲæm,19
eɲæms,4
æmanu,1
manuæ,1
anuæl,1
nuæls,1
tulku,15
